Away,AQ1,AQ2,AQ3,AQ4,AOT1,AOT2,AOT3,AOT4,Home,HQ1,HQ2,HQ3,HQ4,HOT1,HOT2,HOT3,HOT4,Date,Away_Final,Home_Final,Q1M,Q2M,Q3M,Q4M,FinalMargin,FinalTotal,HomeMargin,Season,OTs,Weekday,TravelDist,Playoffs
Sacramento,28,29,29,26,0,0,0,0,LA Lakers,18,34,25,16,0,0,0,0,20160120,112,93,10,5,9,19,19,205,-19,2015,0,2,361,0
Detroit,33,23,29,38,0,0,0,0,Houston,23,24,32,35,0,0,0,0,20160120,123,114,10,9,6,9,9,237,-9,2015,0,2,1105,0
Minnesota,33,16,18,22,5,0,0,0,Dallas,23,26,15,25,17,0,0,0,20160120,94,106,-10,0,-3,0,12,200,12,2015,1,2,863,0
Golden State,34,29,24,38,0,0,0,0,Chicago,18,26,19,31,0,0,0,0,20160120,125,94,16,19,24,31,31,219,-31,2015,0,2,1853,0
Cleveland,23,28,22,18,0,0,0,0,Brooklyn,17,21,17,23,0,0,0,0,20160120,91,78,6,13,18,13,13,169,-13,2015,0,2,403,0
LA Clippers,31,19,22,30,0,0,0,0,Cleveland,28,31,29,27,0,0,0,0,20160121,102,115,-3,9,16,13,13,217,13,2015,0,3,2044,0
Memphis,37,18,24,23,0,0,0,0,Denver,23,25,29,24,0,0,0,0,20160121,102,101,14,7,2,1,1,203,-1,2015,0,3,877,0
Detroit,27,26,24,22,0,0,0,0,New Orleans,35,37,18,25,0,0,0,0,20160121,99,115,8,19,13,16,16,214,16,2015,0,3,939,0
San Antonio,25,26,28,38,0,0,0,0,Phoenix,18,21,30,20,0,0,0,0,20160121,117,89,7,12,10,28,28,206,-28,2015,0,3,846,0
Atlanta,20,24,19,25,0,0,0,0,Sacramento,27,20,25,19,0,0,0,0,20160121,88,91,7,3,9,3,3,179,3,2015,0,3,2082,0
Miami,20,24,23,14,0,0,0,0,Toronto,31,29,20,21,0,0,0,0,20160122,81,101,11,16,13,20,20,182,20,2015,0,4,1234,0
Charlotte,30,25,24,30,11,0,0,0,Orlando,35,26,33,15,7,0,0,0,20160122,120,116,-5,-6,-15,0,4,236,-4,2015,1,4,463,0
LA Clippers,31,24,31,30,0,0,0,0,New York,24,21,19,24,0,0,0,0,20160122,116,88,7,10,22,28,28,204,-28,2015,0,4,2445,0
San Antonio,31,25,31,21,0,0,0,0,LA Lakers,22,21,28,24,0,0,0,0,20160122,108,95,9,13,16,13,13,203,-13,2015,0,4,1201,0
Chicago,23,26,33,19,0,0,0,0,Boston,34,30,26,20,0,0,0,0,20160122,101,110,11,15,8,9,9,211,9,2015,0,4,849,0
Indiana,18,33,24,35,0,0,0,0,Golden State,32,32,24,34,0,0,0,0,20160122,110,122,14,13,13,12,12,232,12,2015,0,4,1944,0
Oklahoma City,27,21,37,24,0,0,0,0,Dallas,25,31,18,32,0,0,0,0,20160122,109,106,2,-8,11,3,3,215,-3,2015,0,4,189,0
Utah,22,26,37,23,0,0,0,0,Brooklyn,23,17,17,29,0,0,0,0,20160122,108,86,-1,8,28,22,22,194,-22,2015,0,4,1967,0
Milwaukee,28,17,21,32,0,0,0,0,Houston,31,26,22,23,0,0,0,0,20160122,98,102,3,12,13,4,4,200,4,2015,0,4,1005,0
Indiana,25,20,25,27,0,0,0,0,Sacramento,31,19,31,27,0,0,0,0,20160123,97,108,6,5,11,11,11,205,11,2015,0,5,1882,0
LA Lakers,22,30,24,27,0,0,0,0,Portland,37,25,39,20,0,0,0,0,20160123,103,121,15,10,25,18,18,224,18,2015,0,5,826,0
Milwaukee,23,28,23,25,0,0,0,0,New Orleans,22,30,32,32,0,0,0,0,20160123,99,116,-1,1,10,17,17,215,17,2015,0,5,911,0
Atlanta,23,16,25,31,0,0,0,0,Phoenix,29,19,26,24,0,0,0,0,20160123,95,98,6,9,10,3,3,193,3,2015,0,5,1588,0
Detroit,32,22,20,27,0,0,0,0,Denver,26,19,39,20,0,0,0,0,20160123,101,104,-6,-9,10,3,3,205,3,2015,0,5,1154,0
Chicago,21,23,28,24,0,0,0,0,Cleveland,14,25,19,25,0,0,0,0,20160123,96,83,7,5,14,13,13,179,-13,2015,0,5,308,0
New York,22,21,13,28,0,0,0,0,Charlotte,20,25,32,20,0,0,0,0,20160123,84,97,-2,2,21,13,13,181,13,2015,0,5,531,0
Memphis,25,21,28,27,0,0,0,0,Minnesota,20,37,27,22,0,0,0,0,20160123,101,106,-5,11,10,5,5,207,5,2015,0,5,700,0
Oklahoma City,28,24,25,29,0,0,0,0,Brooklyn,30,30,25,31,0,0,0,0,20160124,106,116,2,8,8,10,10,222,10,2015,0,6,1324,0
Dallas,29,29,27,19,0,0,0,0,Houston,36,14,34,31,0,0,0,0,20160124,104,115,7,-8,-1,11,11,219,11,2015,0,6,225,0
Boston,30,28,36,18,0,0,0,0,Philadelphia,25,18,26,23,0,0,0,0,20160124,112,92,5,15,25,20,20,204,-20,2015,0,6,270,0
LA Clippers,34,15,22,23,0,0,0,0,Toronto,27,35,21,29,0,0,0,0,20160124,94,112,-7,13,12,18,18,206,18,2015,0,6,2170,0
Houston,32,26,35,19,0,0,0,0,New Orleans,29,31,32,19,0,0,0,0,20160125,112,111,3,-2,1,1,1,223,-1,2015,0,0,317,0
Boston,22,31,31,32,0,0,0,0,Washington,20,29,21,21,0,0,0,0,20160125,116,91,2,4,14,25,25,207,-25,2015,0,0,394,0
